Date,Open,High,Low,Close,Adj Close,Volume
2008-01-02,53.500000,53.900002,53.000000,53.900002,29.711668,1621610
2008-01-03,53.150002,53.799999,53.000000,53.599998,29.546282,3540728
2008-01-04,53.900002,56.900002,53.900002,55.700001,30.703890,12459163
2008-01-07,54.099998,57.349998,54.099998,57.250000,31.558306,10183390
2008-01-08,57.849998,59.099998,57.599998,57.849998,31.889065,12348522
2008-01-09,57.299999,58.799999,57.099998,58.450001,32.219791,7983549
2008-01-10,59.000000,59.099998,57.799999,58.650002,32.330036,10575142
2008-01-11,58.299999,59.450001,57.900002,58.700001,32.357605,10828045
2008-01-14,59.500000,61.349998,58.799999,61.099998,33.680573,11973966
2008-01-15,60.500000,61.150002,60.299999,60.700001,33.460079,8015755
2008-01-16,60.000000,60.500000,58.349998,58.500000,32.247356,10523401
2008-01-17,58.599998,60.700001,58.599998,60.000000,33.074211,8993491
2008-01-18,59.750000,61.099998,58.900002,60.549999,33.377388,9740568
2008-01-21,59.049999,60.849998,58.599998,60.250000,33.212025,6365515
2008-01-22,58.599998,59.250000,54.000000,57.799999,31.861483,17973714
2008-01-23,59.500000,60.599998,58.000000,60.549999,33.377388,13152250
2008-01-24,59.500000,61.200001,59.200001,60.000000,33.074211,10619306
2008-01-25,61.500000,61.799999,60.000000,61.549999,33.928619,9222969
2008-01-28,60.000000,61.500000,59.400002,59.599998,32.853710,9219519
2008-01-29,60.099998,61.400002,60.000000,60.750000,33.487640,7679758
2008-01-30,60.500000,62.000000,60.000000,61.799999,34.066441,10017821
2008-01-31,61.500000,62.250000,61.400002,61.750000,34.038876,10519354
2008-02-01,61.700001,63.400002,61.650002,62.849998,34.645237,8518918
2008-02-04,62.750000,65.000000,62.750000,64.449997,35.527203,8458564
2008-02-05,63.750000,67.000000,63.599998,65.500000,36.106003,7071889
2008-02-06,63.000000,65.000000,62.500000,63.049999,34.755482,6159415
2008-02-11,62.349998,64.250000,60.849998,60.849998,33.542759,6583041
2008-02-12,61.200001,62.349998,61.000000,61.000000,33.625450,6297163
2008-02-13,62.000000,62.000000,61.049999,61.250000,33.763248,5516053
2008-02-14,61.500000,62.099998,60.400002,60.799999,33.515202,7093048
2008-02-15,59.700001,60.500000,59.099998,59.750000,32.936401,6993859
2008-02-18,59.799999,61.000000,59.700001,60.549999,33.377388,3102713
2008-02-19,61.000000,61.299999,59.849998,60.099998,33.129330,1883216
2008-02-20,59.549999,59.900002,58.650002,59.099998,32.578094,5046227
2008-02-21,59.900002,60.799999,59.200001,60.200001,33.184452,4228564
2008-02-22,59.349998,60.950001,59.299999,60.500000,33.349831,3730289
2008-02-25,61.000000,63.250000,61.000000,62.799999,34.617680,7493620
2008-02-26,63.500000,63.799999,62.200001,63.400002,34.948414,2582539
2008-02-27,63.500000,64.000000,61.799999,62.349998,34.369602,5684496
2008-02-28,62.349998,62.349998,61.299999,61.450001,33.873508,4409216
2008-02-29,61.650002,62.200001,60.000000,61.500000,33.901051,7646836
2008-03-03,60.849998,60.849998,59.500000,60.049999,33.101768,6001791
2008-03-04,59.500000,59.900002,57.900002,58.000000,31.971729,9297185
2008-03-05,57.500000,59.450001,57.500000,59.000000,32.522972,5380266
2008-03-06,58.500000,59.099998,58.200001,58.400002,32.192223,5626695
2008-03-07,57.500000,58.500000,57.000000,57.049999,31.448067,6457694
2008-03-10,57.000000,61.000000,57.000000,60.900002,33.570316,10993723
2008-03-11,61.299999,62.900002,60.700001,62.799999,34.617680,12159396
2008-03-12,63.599998,63.599998,61.049999,62.799999,34.617680,6448472
2008-03-13,61.200001,63.599998,61.049999,63.200001,34.838154,7982573
2008-03-14,63.500000,64.599998,63.500000,64.599998,35.609894,10345160
2008-03-17,64.199997,65.500000,62.799999,65.449997,36.078442,12060114
2008-03-18,65.500000,65.500000,63.799999,65.500000,36.106003,7850080
2008-03-19,65.000000,65.199997,62.150002,63.849998,35.196465,9551176
2008-03-20,62.299999,63.599998,62.200001,63.349998,34.920853,5110729
2008-03-25,63.349998,64.949997,62.250000,64.300003,35.444523,5445107
2008-03-26,63.400002,65.000000,63.400002,64.949997,35.802837,4461977
2008-03-27,64.400002,64.900002,63.700001,64.449997,35.527203,2415952
2008-03-28,64.500000,64.800003,63.049999,64.349998,35.472092,6223938
2008-03-31,64.000000,64.400002,63.200001,64.050003,35.306721,4568100
2008-04-01,62.500000,63.400002,62.299999,63.200001,34.838154,4961932
2008-04-02,63.950001,64.099998,61.799999,62.250000,34.314503,7319353
2008-04-03,62.000000,62.900002,61.750000,62.000000,34.176678,5476080
2008-04-07,61.049999,61.700001,61.000000,61.099998,33.680573,6015848
2008-04-08,60.250000,61.900002,60.250000,61.650002,33.983746,3380095
2008-04-09,62.000000,62.799999,61.700001,62.500000,34.452301,3443839
2008-04-10,62.349998,63.400002,62.349998,62.549999,34.479862,2904128
2008-04-11,62.200001,63.799999,62.200001,63.700001,35.113785,4150486
2008-04-14,63.200001,63.500000,61.750000,63.349998,34.920853,3586861
2008-04-15,63.900002,64.800003,63.500000,64.800003,35.720127,4127747
2008-04-16,65.199997,65.250000,63.849998,64.599998,35.609894,3839235
2008-04-17,63.000000,64.050003,62.950001,63.900002,35.732929,3957221
2008-04-18,62.950001,64.599998,62.849998,64.500000,36.068443,3417755
2008-04-21,64.699997,65.000000,63.849998,64.500000,36.068443,2756327
2008-04-22,64.000000,64.050003,63.200001,64.050003,35.816811,2782914
2008-04-23,63.599998,64.000000,62.250000,62.950001,35.201679,5904791
2008-04-24,62.500000,62.900002,61.400002,61.500000,34.390835,7262397
2008-04-25,62.000000,62.549999,61.299999,61.349998,34.306953,4097216
2008-04-28,61.349998,61.799999,61.349998,61.700001,34.502674,3161533
2008-04-29,61.849998,63.099998,61.650002,62.599998,35.005951,5339866
2008-04-30,63.200001,63.200001,61.549999,61.750000,34.530636,4041957
2008-05-02,62.799999,63.150002,60.549999,60.799999,33.999401,11597300
2008-05-05,60.950001,60.950001,60.000000,60.400002,33.775730,8457797
2008-05-06,60.000000,60.200001,60.000000,60.150002,33.635921,6875130
2008-05-07,60.049999,61.000000,59.950001,60.200001,33.663879,6282109
2008-05-08,60.400002,61.099998,60.200001,60.849998,34.027351,4838804
2008-05-09,61.099998,61.099998,60.000000,60.700001,33.943481,3233691
2008-05-13,60.400002,62.099998,60.299999,61.900002,34.614525,5476996
2008-05-14,61.549999,62.150002,61.000000,61.849998,34.586559,3957211
2008-05-15,62.299999,62.299999,60.799999,61.599998,34.446766,2935724
2008-05-16,61.849998,62.299999,61.400002,61.799999,34.558590,3991942
2008-05-19,62.000000,62.250000,61.349998,61.549999,34.418800,3357704
2008-05-20,61.400002,61.500000,60.500000,60.849998,34.027351,4881600
2008-05-21,60.900002,62.049999,60.599998,61.950001,34.642471,3735607
2008-05-22,61.200001,62.000000,60.599998,61.599998,34.446766,3951106
2008-05-23,61.799999,62.000000,61.400002,61.500000,34.390835,3312877
2008-05-26,61.500000,62.200001,61.099998,61.750000,34.530636,4557326
2008-05-27,61.700001,63.000000,61.700001,62.950001,35.201679,5935732
2008-05-28,62.900002,64.199997,62.849998,64.199997,35.900677,9483851
